match_id,team,is_hsv,frame,simple_sync
DFL-MAT-J041UO,1,True,38251,0.6
DFL-MAT-J041UO,1,True,33476,0.5
DFL-MAT-J041UO,1,True,165583,0.7
DFL-MAT-J041UO,1,True,116333,0.6
DFL-MAT-J041UO,1,True,81326,0.5
DFL-MAT-J041UO,1,True,79651,0.8
DFL-MAT-J041UO,1,True,51626,0.7
DFL-MAT-J041UO,1,True,77876,0.7
DFL-MAT-J041UO,1,True,113083,0.6
DFL-MAT-J041UO,1,True,52526,0.7
DFL-MAT-J041UO,1,True,104008,0.7
DFL-MAT-J041UO,1,True,119533,0.5
DFL-MAT-J041UO,1,True,122733,0.7
DFL-MAT-J041UO,1,True,80851,1.0
DFL-MAT-J041UO,1,True,122358,0.6
DFL-MAT-J041UO,1,True,151958,1.0
DFL-MAT-J041UO,1,True,42076,0.8
DFL-MAT-J041UO,1,True,112458,1.0
DFL-MAT-J041UO,1,True,71176,1.0
DFL-MAT-J041UO,1,True,114233,0.7
DFL-MAT-J041UO,1,True,160958,1.0
DFL-MAT-J041UO,1,True,28401,1.0
DFL-MAT-J041UO,1,True,46951,0.6
DFL-MAT-J041UO,1,True,136808,0.7
DFL-MAT-J041UO,1,True,140233,0.6
DFL-MAT-J041UO,1,True,37126,0.8
DFL-MAT-J041UO,1,True,25501,1.0
DFL-MAT-J041UO,1,True,58651,1.0
DFL-MAT-J041UO,1,True,36826,0.7
DFL-MAT-J041UO,1,True,101433,0.7
DFL-MAT-J041UO,1,True,106758,0.6
DFL-MAT-J041UO,1,True,30076,0.8
DFL-MAT-J041UO,1,True,146683,0.7
DFL-MAT-J041UO,1,True,76026,0.6
DFL-MAT-J041UO,1,True,116308,0.9
DFL-MAT-J041UO,1,True,52326,0.6
DFL-MAT-J041UO,1,True,121258,0.8
DFL-MAT-J041UO,1,True,53176,0.6
DFL-MAT-J041V5,0,True,28775,0.7
DFL-MAT-J041V5,0,True,152422,0.7
DFL-MAT-J041V5,0,True,103997,1.0
DFL-MAT-J041V5,0,True,74350,0.9
DFL-MAT-J041V5,0,True,138272,1.0
DFL-MAT-J041V5,0,True,168222,0.8
DFL-MAT-J041V5,0,True,26650,1.0
DFL-MAT-J041V5,0,True,80450,0.7
DFL-MAT-J041V5,0,True,21925,1.0
DFL-MAT-J041V5,0,True,140047,0.6
DFL-MAT-J041V5,0,True,168747,0.6
DFL-MAT-J041V5,0,True,72250,0.7
DFL-MAT-J041V5,0,True,155447,0.7
DFL-MAT-J041V5,0,True,170072,0.6
DFL-MAT-J041V5,0,True,103822,0.9
DFL-MAT-J041V5,0,True,140772,0.7
DFL-MAT-J041V5,0,True,170322,0.8
DFL-MAT-J041V5,0,True,113647,0.7
DFL-MAT-J041V5,0,True,141547,1.0
DFL-MAT-J041V5,0,True,130572,0.6
DFL-MAT-J041V5,0,True,120947,0.6
DFL-MAT-J041V5,0,True,145522,1.0
DFL-MAT-J041V5,0,True,36800,0.5
DFL-MAT-J041V5,0,True,103572,1.0
DFL-MAT-J041V5,0,True,178922,0.6
DFL-MAT-J041V5,0,True,148422,0.5
DFL-MAT-J041V5,0,True,106322,0.5
DFL-MAT-J041V5,0,True,59650,0.6
DFL-MAT-J041V5,0,True,50700,0.7
DFL-MAT-J041V5,0,True,140422,0.6
DFL-MAT-J041V5,0,True,173097,0.9
DFL-MAT-J041V5,0,True,27275,0.6
DFL-MAT-J041V5,0,True,24625,1.0
DFL-MAT-J041V5,0,True,25450,0.5
DFL-MAT-J041V5,0,True,73475,0.8
DFL-MAT-J041V5,0,True,21750,0.7
DFL-MAT-J041V5,0,True,140172,0.5
DFL-MAT-J041V5,0,True,175047,1.0
DFL-MAT-J041V5,0,True,24425,1.0
DFL-MAT-J041V5,0,True,77475,1.0
DFL-MAT-J041V5,0,True,123472,0.7
DFL-MAT-J041V5,0,True,149572,0.6
DFL-MAT-J041V5,0,True,147647,0.5
DFL-MAT-J041V5,0,True,47450,0.6
DFL-MAT-J041V5,0,True,166897,0.5
DFL-MAT-J041V5,0,True,163822,0.8
DFL-MAT-J041V5,0,True,107897,1.0
DFL-MAT-J041V5,0,True,149322,0.5
DFL-MAT-J041V5,0,True,125222,0.6
DFL-MAT-J041V5,0,True,62425,0.8
DFL-MAT-J041V5,0,True,148772,0.6
DFL-MAT-J041V5,0,True,10650,0.8
DFL-MAT-J041V5,0,True,59750,0.7
DFL-MAT-J041V5,0,True,113572,0.6
DFL-MAT-J041V5,0,True,33700,0.7
DFL-MAT-J041V5,0,True,128172,0.9
DFL-MAT-J041V5,0,True,26400,0.8
DFL-MAT-J041V5,0,True,141072,0.5
DFL-MAT-J041V5,0,True,129272,1.0
DFL-MAT-J041V5,0,True,72150,0.7
DFL-MAT-J041V5,1,False,41425,0.5
DFL-MAT-J041V5,1,False,81575,0.9
DFL-MAT-J041V5,1,False,18850,0.5
