time_block,TPR,game_state
60-75,0.3156719614412163,level
60-75,0.3313932399266374,level
60-75,0.4366579821032681,level
60-75,0.5036983038049341,level
60-75,0.3613361619526547,level
60-75,0.255946585587223,level
60-75,0.6607614841406143,level
60-75,0.2699863054532946,level
60-75,0.2260310741429319,level
60-75,0.2606537431817072,level
60-75,0.2498897809382136,level
60-75,0.1671867946692241,level
60-75,0.223136394666457,level
60-75,0.2364525874562296,level
60-75,0.2610465388760082,level
60-75,0.2791565733117244,level
60-75,0.3014432403972812,level
60-75,0.3777626742736493,level
60-75,0.3386458854580916,level
60-75,0.3135074103710427,level
60-75,0.2734967066021136,level
60-75,0.3098741929806271,level
60-75,0.4141380644969579,level
60-75,0.4362698660964724,level
60-75,0.4277683888397789,level
60-75,0.5616312679152241,level
60-75,0.5798072761705948,level
60-75,0.4828950739453216,level
60-75,0.3232574942370137,level
60-75,0.477548235619992,level
60-75,0.5056528092620457,level
60-75,0.4791056344848339,level
60-75,0.4933279964325162,level
60-75,0.5102918714478715,level
60-75,0.4940785162003903,level
60-75,0.3013770775628783,level
60-75,0.339110091103748,level
60-75,0.4383453917217216,level
60-75,0.5023991271376628,level
60-75,0.4569037016210508,level
60-75,0.2812856894665899,level
60-75,0.3071117424092986,level
60-75,0.3521112472270351,level
60-75,0.3316402816923788,level
60-75,0.3220679893487131,level
60-75,0.4712010922068357,level
60-75,0.298587733670669,level
60-75,0.3466416236118134,level
60-75,0.2694566344235196,level
60-75,0.2703899681904176,level
60-75,0.2763093336458548,level
60-75,0.2791377250640097,level
60-75,0.2895028389146717,level
60-75,0.7573797894704841,level
60-75,0.5929768862280644,level
60-75,0.6548475354792356,level
60-75,0.4515421157182628,level
60-75,0.6106563276260504,level
60-75,0.3333011532150284,level
60-75,0.2978020428258064,level
60-75,0.2261480583558639,level
60-75,0.194628732369196,level
60-75,0.2152346592911942,level
60-75,0.296897466119557,level
60-75,0.2335651581796149,level
60-75,0.274951901398763,level
60-75,0.2915767374395728,level
60-75,0.3155677831102415,level
60-75,0.2295493320556637,level
60-75,0.2206480772332744,level
60-75,0.2279089486211999,level
60-75,0.2768974161061035,level
60-75,0.3215791302172849,level
60-75,0.4584076154732662,level
60-75,0.6403399098404606,level
60-75,0.447877447736961,level
60-75,0.2658474147210441,level
60-75,0.2786768772035786,level
60-75,0.3195376722229375,level
60-75,0.2952440492871336,level
60-75,0.3245650444611884,level
60-75,0.3230803708113339,level
60-75,0.329069960040131,level
60-75,0.3885283974196077,level
60-75,0.4833832749023259,level
60-75,0.4925317062372606,level
60-75,0.5656364064156338,level
60-75,0.3780220673261775,level
60-75,0.3985967839227061,level
60-75,0.3752486221210637,level
60-75,0.3720312577439833,level
60-75,0.5156774067469522,level
60-75,0.5575387344160062,level
60-75,0.5883270831856786,level
60-75,0.5530748018479958,level
60-75,0.2941333672982948,level
60-75,0.3020536665232053,level
60-75,0.3026753138660587,level
60-75,0.3577101875004008,level
60-75,0.3568311204823773,level
60-75,0.3490432275637499,level
60-75,0.3721056967705484,level
60-75,0.2910347193287466,level
60-75,0.3136169263506909,level
60-75,0.3817679804550328,level
60-75,0.3871030791167847,level
60-75,0.2369553237441723,level
60-75,0.3379232081337165,level
60-75,0.3474252887249922,level
60-75,0.3231749752972507,level
60-75,0.2641240578268351,level
60-75,0.4820019633942478,level
60-75,0.473297529088507,level
60-75,0.4710840039981359,level
60-75,0.516495398684003,level
60-75,0.27910865563873,level
60-75,0.482764518416112,level
60-75,0.2732481657716845,level
60-75,0.5480461517619821,level
60-75,0.2394519716533616,level
60-75,0.2796165983656581,level
60-75,0.2800515301703519,level
60-75,0.3061409251368228,level
60-75,0.4245752289065486,level
60-75,0.327437287189871,level
75-90,0.2906260283772873,level
75-90,0.3592205686296083,level
75-90,0.3207371738338261,level
75-90,0.2983282901300477,level
75-90,0.3355444521242522,level
75-90,0.4897193921421269,level
75-90,0.3614486902115004,level
75-90,0.3677240393947329,level
75-90,0.3602980721370648,level
75-90,0.3591264858615099,level
75-90,0.3291422438653841,level
75-90,0.3536573121407285,level
75-90,0.3507827085431779,level
75-90,0.3630508467785289,level
75-90,0.4707199684301176,level
75-90,0.5177333560629057,level
75-90,0.5669922256917405,level
75-90,0.5737603288995076,level
75-90,0.5330657901914656,level
75-90,0.6383355584215491,level
75-90,0.4775704720530712,level
75-90,0.556500093902647,level
75-90,0.4177894128113435,level
75-90,0.3849843108404832,level
75-90,0.3721295071692344,level
75-90,0.4517289925422026,level
75-90,0.4821397840004083,level
75-90,0.5363963846438055,level
75-90,0.4971790009624775,level
75-90,0.4077639581977978,level
75-90,0.5325458982389061,level
75-90,0.5315000826960116,level
75-90,0.4950734330094541,level
75-90,0.5237067988812386,level
75-90,0.5407845883627284,level
75-90,0.5655955024090453,level
75-90,0.5745333804103718,level
75-90,0.5549759059508608,level
75-90,0.5710810503134851,level
75-90,0.5757239128690581,level
75-90,0.4511524363509014,level
75-90,0.4588943324982119,level
75-90,0.5326568720782996,level
75-90,0.5365834688652308,level
75-90,0.529128372035106,level
75-90,0.5197939707744295,level
75-90,0.4814542401573176,level
75-90,0.4620284066602574,level
75-90,0.4851032668991378,level
75-90,0.4883928855082425,level
75-90,0.5096847322831176,level
75-90,0.4979957234672779,level
75-90,0.4585555578514099,level
75-90,0.4393900546987188,level
75-90,0.3970830877341244,level
75-90,0.4228049175239913,level
75-90,0.387679395924783,level
75-90,0.4415691263787427,level
75-90,0.4074911240874388,level
75-90,0.4053041048525538,level
75-90,0.4374839361517619,level
75-90,0.4008109548042342,level
75-90,0.4037480860862387,level
75-90,0.412243226893107,level
75-90,0.4423105710023174,level
75-90,0.3789726818339918,level
75-90,0.3757171806556796,level
75-90,0.4862346988262641,level
75-90,0.4361528149336606,level
75-90,0.4341255837907832,level
75-90,0.4017272840956948,level
75-90,0.4490583324334483,level
75-90,0.4650641085935555,level
75-90,0.453535251297699,level
75-90,0.507422321894951,level
75-90,0.4470331148541979,level
75-90,0.4380959812635643,level
75-90,0.4180706923308831,level
75-90,0.3640615102335547,level
75-90,0.3444965018875452,level
75-90,0.4774566698708332,level
75-90,0.6338428831051509,level
75-90,0.4152061696973725,level
75-90,0.5136583887320797,level
75-90,0.2837893763788156,level
75-90,0.3187785150720844,level
75-90,0.5026518273136503,level
75-90,0.5281728174628167,level
75-90,0.5308341715627396,level
75-90,0.3133432244948109,level
75-90,0.2251838759289347,level
75-90,0.2499312917312853,level
75-90,0.2652495284952597,level
75-90,0.2964082069106114,level
75-90,0.3493340674638595,level
75-90,0.3208311255131914,level
75-90,0.3460689195407603,level
75-90,0.3714536009803267,level
75-90,0.364266832375458,level
75-90,0.2967642415866276,level
75-90,0.2515740552000778,level
75-90,0.3105066179929432,level
75-90,0.3397762360751111,level
75-90,0.3249280226797415,level
75-90,0.3096408139655973,level
75-90,0.4195014593581535,level
75-90,0.5810260459175316,level
75-90,0.441255302239413,level
75-90,0.5442508172500694,level
75-90,0.4044032549700817,level
75-90,0.4005635002744757,level
75-90,0.4122536726920258,level
75-90,0.3487877200792209,level
75-90,0.281729076021724,level
75-90,0.3413125037502773,level
75-90,0.3247001179153823,level
75-90,0.3511102903423616,level
75-90,0.3626088584346981,level
75-90,0.35297579258364,level
75-90,0.3394719369407933,level
75-90,0.2943621436165171,level
75-90,0.2978093959407936,level
75-90,0.2625350008929528,level
75-90,0.2481728072988134,level
75-90,0.3404564306509912,level
75-90,0.3355992183967318,level
75-90,0.3359494281834483,level
75-90,0.3279676756285688,level
75-90,0.3453772524005256,level
75-90,0.3249658412618526,level
75-90,0.3029780533477797,level
75-90,0.3224395674045539,level
75-90,0.2913516164984197,level
75-90,0.3138199136159669,level
75-90,0.3093787739599135,level
75-90,0.2665584764248248,level
75-90,0.294524557838842,level
75-90,0.2903404360127465,level
75-90,0.2828615546614779,level
75-90,0.3002812424819394,level
75-90,0.2985839302832357,level
75-90,0.2831833088263689,level
75-90,0.2770681544296436,level
75-90,0.2745875698164819,level
75-90,0.2603892656965462,level
75-90,0.2825985613866674,level
75-90,0.2593320013681317,level
75-90,0.2588021208170024,level
75-90,0.2752472217576097,level
75-90,0.2764221129246992,level
75-90,0.3264144267808997,level
75-90,0.2730514343530076,level
75-90,0.2600442354162827,level
75-90,0.2488621431175159,level
75-90,0.2416698521732462,level
75-90,0.2393456774422184,level
75-90,0.2947399253890157,level
75-90,0.1667513151182039,level
75-90,0.2209090570761772,level
75-90,0.231231176199175,level
75-90,0.2386377248140583,level
75-90,0.1916271047124886,level
75-90,0.2561997121548467,level
75-90,0.3207764359321269,level
75-90,0.3358713446647888,level
75-90,0.3016358943677205,level
75-90,0.3229887328127477,level
75-90,0.2109121532612385,level
75-90,0.3518753423222034,level
75-90,0.2717182400031179,level
75-90,0.3387377329801164,level
75-90,0.3407988988954987,level
75-90,0.2973184041744166,level
75-90,0.2803280150874246,level
75-90,0.31552651210579,level
75-90,0.4221141359812593,level
75-90,0.3202828494807945,level
75-90,0.2568893987495402,level
75-90,0.2604829405872341,level
75-90,0.3551081199441137,level
75-90,0.3578014457005642,level
75-90,0.1961373871016287,level
75-90,0.5072784936877915,level
75-90,0.2646254650098173,level
75-90,0.2799987938097263,level
75-90,0.4167166548055506,level
75-90,0.3089615992536603,level
75-90,0.2910953799367866,level
75-90,0.3018768848044348,level
75-90,0.3530439291278801,level
75-90,0.5051985609177916,level
75-90,0.248023996919546,level
75-90,0.2226857409819346,level
75-90,0.2241231193047164,level
75-90,0.2725620435471958,level
75-90,0.5274484461432715,level
75-90,0.5099594972415027,level
75-90,0.300582919609783,level
75-90,0.2642360408469248,level
75-90,0.2313621826258046,level
75-90,0.2942232161902322,level
75-90,0.3747399512438609,level
75-90,0.3317881681290166,level
75-90,0.4525806583515194,level
75-90,0.6486402117416048,level
75-90,0.6172233079678656,level
75-90,0.6042684356475648,level
75-90,0.5994780121448852,level
75-90,0.5290863831077417,level
75-90,0.5005605514214805,level
75-90,0.4465459622448935,level
75-90,0.4723675384968748,level
75-90,0.2433585350043666,level
75-90,0.2433819484100627,level
75-90,0.3301288058333671,level
75-90,0.4683745998189322,level
75-90,0.5566603763062524,level
75-90,0.5490615081932597,level
75-90,0.4713304651078333,level
75-90,0.3739506301271508,level
75-90,0.3318542442153819,level
75-90,0.3417249193021359,level
75-90,0.3636944286976372,level
75-90,0.2737079516758132,level
75-90,0.2962414604374775,level
75-90,0.2998358214703969,level
75-90,0.3621433726792619,level
75-90,0.385394767030334,level
75-90,0.3588435584252334,level
75-90,0.4553909828600502,level
75-90,0.4322970590378359,level
75-90,0.3391151072716887,level
75-90,0.3578108150311792,level
75-90,0.3738029902038985,level
75-90,0.3772867124717844,level
75-90,0.3439850137945016,level
75-90,0.2798839458427915,level
75-90,0.2784782196758215,level
75-90,0.264570666747223,level
75-90,0.4032099288622256,level
75-90,0.4191650910292186,level
75-90,0.6220145592514498,level
75-90,0.4328511332239984,level
75-90,0.3454331786749146,level
75-90,0.5414160705607852,level
75-90,0.4447728793357198,level
75-90,0.3642903154744151,level
75-90,0.5234378596906378,level
75-90,0.3372210716118353,level
75-90,0.3062728410535552,level
75-90,0.2828680433581547,level
75-90,0.4127054937369245,level
75-90,0.3079162326264028,level
75-90,0.4042146304795727,level
75-90,0.3338351847266143,level
75-90,0.4316171838836173,level
75-90,0.3361705053839168,level
75-90,0.2711632840342522,level
75-90,0.3056605104022954,level
75-90,0.3575716028209226,level
75-90,0.3673951956018246,level
75-90,0.3756974663237118,level
75-90,0.3320730063784773,level
75-90,0.3899958786630055,level
75-90,0.3136017819872771,level
75-90,0.2912982012438729,level
75-90,0.3000539390966032,level
75-90,0.3526655382565348,level
75-90,0.3452296689361478,level
75-90,0.3881698015369805,level
75-90,0.4276534101998291,level
75-90,0.4095060119696289,level
75-90,0.4106624005949019,level
75-90,0.4131868159706591,level
75-90,0.3108950083486266,level
75-90,0.4007975753100372,level
75-90,0.3808615035231328,level
75-90,0.336791598172238,level
75-90,0.3190009535954659,level
75-90,0.3028762838367892,level
75-90,0.3009550551775287,level
75-90,0.3427660681364656,level
75-90,0.3168512588336409,level
75-90,0.3477833220859141,level
75-90,0.2981823004388584,level
75-90,0.2855985034322608,level
75-90,0.2504774223944508,level
75-90,0.2530060152362896,level
75-90,0.2494067761043661,level
75-90,0.334793433338505,level
75-90,0.2936029614484197,level
75-90,0.3053220393954881,level
75-90,0.3045764623949638,level
75-90,0.2739658771800886,level
75-90,0.3011657744346228,level
75-90,0.4370930784020771,level
75-90,0.3094855970416937,level
75-90,0.2959192924655614,level
75-90,0.3258034474904387,level
75-90,0.5006639220014308,level
75-90,0.5281543222118386,level
75-90,0.3452456566347242,level
75-90,0.4894487260503278,level
75-90,0.2583995551266173,level
75-90,0.2539195101020976,level
75-90,0.350349272649937,level
75-90,0.2953004078734964,level
75-90,0.3924883827015023,level
75-90,0.3269951103207786,level
75-90,0.3821155294509731,level
75-90,0.5606753839626963,level
75-90,0.3366232422307731,level
75-90,0.3322303928120786,level
75-90,0.3231910329646612,level
75-90,0.3270286699104252,level
75-90,0.382824606768846,level
75-90,0.3855678885477629,level
75-90,0.3272101267047905,level
75-90,0.3993057901160455,level
75-90,0.3940370416453043,level
75-90,0.5317664126805272,level
75-90,0.3349142139796797,level
75-90,0.3471781725643809,level
75-90,0.2637925540374458,level
75-90,0.2531144762823598,level
75-90,0.2969914920172866,level
75-90,0.3322023733373518,level
75-90,0.3366578714330843,level
75-90,0.4180235630308931,level
75-90,0.5455417074067497,level
75-90,0.383146844951698,level
75-90,0.5132238011822218,level
75-90,0.5749806439094208,level
75-90,0.8037901649751239,level
75-90,0.4371923680746703,level
75-90,0.7399540009106023,level
75-90,0.6136281710662328,level
75-90,0.4413109726068741,level
75-90,0.32874862684284,level
75-90,0.3283800161680902,level
75-90,0.3162613071826012,level
75-90,0.2762852264777021,level
75-90,0.2772030266663415,level
75-90,0.3213787035301118,level
75-90,0.4034656705637163,level
75-90,0.3150136473913474,level
75-90,0.4866408947912337,level
75-90,0.3366773596332008,level
75-90,0.5045607677350717,level
75-90,0.5523932364912346,level
75-90,0.5658090549838704,level
75-90,0.3112063829151515,level
75-90,0.489334990540651,level
75-90,0.4897162725824053,level
75-90,0.4121173366852541,level
75-90,0.3162285711026614,level
75-90,0.3468769362799754,level
75-90,0.4639311243255931,level
75-90,0.458243496321651,level
75-90,0.4172841178097556,level
75-90,0.4346598760160535,level
75-90,0.4287624043275407,level
75-90,0.4457018280089404,level
75-90,0.4318369611452919,level
75-90,0.3749496098789353,level
75-90,0.3921340601343596,level
75-90,0.3759767420323086,level
75-90,0.4196863508338797,level
75-90,0.3968413127575492,level
75-90,0.465662439752097,level
75-90,0.2963109191189332,level
75-90,0.5316607463542952,level
75-90,0.690587454578991,level
75-90,0.5701579156709528,level
75-90,0.3562525234684269,level
75-90,0.3205303241930665,level
75-90,0.3192606187925939,level
75-90,0.2861247502969825,level
75-90,0.3451401823377341,level
75-90,0.4317273271837129,level
75-90,0.4864513630119036,level
75-90,0.6726589894994792,level
75-90,0.3482434371322973,level
75-90,0.3160535568769767,level
75-90,0.3248662678080642,level
75-90,0.3353940637232716,level
75-90,0.3305024454663699,level
75-90,0.3594081119763461,level
75-90,0.3867110332365698,level
75-90,0.4424088231565752,level
75-90,0.3709793343024152,level
75-90,0.4478739301922809,level
75-90,0.4950049609124007,level
75-90,0.5381315665507513,level
75-90,0.3133348369881348,level
75-90,0.3856605988917995,level
75-90,0.3085227515381815,level
75-90,0.3761265318945732,level
75-90,0.3982675426466949,level
75-90,0.3620635169369571,level
