object_id,player_name,dimension,times_flagged,matches,side,confident,frames_present_total,mistakes_per_1000_frames
DFL-OBJ-J024SW,Jenson Seelt,synchronization,246,1,opponent,False,3420,71.93
DFL-OBJ-J0257J,Jeremy Alberto Arévalo Mera,anticipation,46,1,opponent,False,214,214.95
DFL-OBJ-J0257J,Jeremy Alberto Arévalo Mera,compactness,10,1,opponent,False,214,46.73
DFL-OBJ-J0257J,Jeremy Alberto Arévalo Mera,lpc,40,1,opponent,False,214,186.92
DFL-OBJ-J0257J,Jeremy Alberto Arévalo Mera,pos,11,1,opponent,False,214,51.4
DFL-OBJ-J0257J,Jeremy Alberto Arévalo Mera,pressure,15,1,opponent,False,214,70.09
DFL-OBJ-J0257J,Jeremy Alberto Arévalo Mera,synchronization,15,1,opponent,False,214,70.09
DFL-OBJ-J0258E,Kento Shiogai,anticipation,210,1,opponent,False,817,257.04
DFL-OBJ-J0258E,Kento Shiogai,compactness,77,1,opponent,False,817,94.25
DFL-OBJ-J0258E,Kento Shiogai,lpc,121,1,opponent,False,817,148.1
DFL-OBJ-J0258E,Kento Shiogai,pos,48,1,opponent,False,817,58.75
DFL-OBJ-J0258E,Kento Shiogai,pressure,30,1,opponent,False,817,36.72
DFL-OBJ-J0258E,Kento Shiogai,synchronization,87,1,opponent,False,817,106.49
DFL-OBJ-J0259C,Uchenna Ogundu,anticipation,4,1,opponent,False,157,25.48
DFL-OBJ-J0259C,Uchenna Ogundu,compactness,26,1,opponent,False,157,165.61
DFL-OBJ-J0259C,Uchenna Ogundu,lpc,8,1,opponent,False,157,50.96
DFL-OBJ-J0259C,Uchenna Ogundu,pressure,2,1,opponent,False,157,12.74
DFL-OBJ-J0259C,Uchenna Ogundu,synchronization,20,1,opponent,False,157,127.39
DFL-OBJ-J0259D,Jonas Adjei Adjetey,anticipation,141,1,opponent,False,3153,44.72
DFL-OBJ-J0259D,Jonas Adjei Adjetey,compactness,157,1,opponent,False,3153,49.79
DFL-OBJ-J0259D,Jonas Adjei Adjetey,lpc,229,1,opponent,False,3153,72.63
DFL-OBJ-J0259D,Jonas Adjei Adjetey,pos,28,1,opponent,False,3153,8.88
DFL-OBJ-J0259D,Jonas Adjei Adjetey,pressure,61,1,opponent,False,3153,19.35
DFL-OBJ-J0259D,Jonas Adjei Adjetey,synchronization,351,1,opponent,False,3153,111.32
