match_id,losing_team,recovery_seconds,post_loss_tpr,is_hsv
DFL-MAT-J041VR,0,16.6,0.33744102419297484,False
DFL-MAT-J041VR,1,16.84,0.36602699533328975,True
DFL-MAT-J041VR,1,17.8,0.3140535711192451,True
DFL-MAT-J041VR,1,10.6,0.4712757300678295,True
DFL-MAT-J041W5,1,3.48,0.5833009934649129,False
DFL-MAT-J041W5,0,18.8,,True
DFL-MAT-J041W5,1,56.8,0.5370385068832865,False
DFL-MAT-J041W5,0,3.56,0.38746107424351584,True
DFL-MAT-J041W5,1,4.12,0.3076723005101751,False
DFL-MAT-J041W5,0,1.44,0.47349997406023037,True
DFL-MAT-J041W5,1,32.12,0.6048535901680053,False
DFL-MAT-J041W5,0,6.28,0.2958751368243452,True
DFL-MAT-J041W5,1,43.28,0.2498373081668045,False
DFL-MAT-J041W5,1,3.6,0.35215555919063346,False
DFL-MAT-J041W5,0,27.68,0.4576399108988633,True
DFL-MAT-J041W5,1,41.8,0.5699080557367764,False
DFL-MAT-J041W5,0,21.68,0.2803179898078747,True
DFL-MAT-J041W5,0,13.64,0.21659308894444218,True
DFL-MAT-J041W5,0,4.48,0.3469131759325514,True
DFL-MAT-J041W5,1,30.92,0.2846153266266004,False
DFL-MAT-J041W5,0,3.68,0.3513398241249853,True
DFL-MAT-J041W5,1,42.16,0.4335168556886414,False
DFL-MAT-J041W5,0,16.6,0.2908074083394926,True
DFL-MAT-J041W5,1,10.2,0.5485397876188243,False
DFL-MAT-J041W5,0,45.96,0.4998209349432226,True
DFL-MAT-J041W5,1,11.88,0.5891335212763001,False
DFL-MAT-J041W5,0,35.84,0.4118848197612434,True
DFL-MAT-J041W5,0,3.68,0.35839088155065685,True
DFL-MAT-J041W5,1,24.72,0.594517727255773,False
DFL-MAT-J041W5,0,9.76,0.2281789248159722,True
DFL-MAT-J041W5,1,42.36,0.34640805838040906,False
DFL-MAT-J041W5,0,3.44,0.4531523282112698,True
DFL-MAT-J041W5,1,4.96,0.5267870623574089,False
DFL-MAT-J041W5,1,48.0,0.31734365998862846,False
DFL-MAT-J041W5,0,36.92,0.3508612552238656,True
DFL-MAT-J041W5,1,11.12,0.4000599003875364,False
DFL-MAT-J041W5,1,12.56,0.3648762313042857,False
DFL-MAT-J041W5,0,3.56,0.6153413622094829,True
DFL-MAT-J041W5,1,3.72,0.5325318227537748,False
DFL-MAT-J041W5,0,24.6,0.23270669853449163,True
DFL-MAT-J041W5,0,34.88,,True
DFL-MAT-J041W5,1,13.0,0.3179977522548353,False
DFL-MAT-J041W5,0,4.04,0.42753211849560413,True
DFL-MAT-J041W5,0,8.92,0.32632143592069207,True
DFL-MAT-J041W5,1,34.92,0.40604975569404456,False
DFL-MAT-J041W5,1,11.64,0.36337968303030826,False
DFL-MAT-J041W5,1,14.08,0.2674857105089765,False
DFL-MAT-J041W5,0,4.96,0.4225895725439072,True
DFL-MAT-J041W5,1,3.6,0.4875784520285879,False
DFL-MAT-J041W5,0,41.16,0.5101957773982138,True
DFL-MAT-J041W5,1,3.64,0.33552340369434214,False
DFL-MAT-J041W5,0,6.88,0.41634538675716404,True
DFL-MAT-J041W5,1,2.68,0.43486503319445163,False
DFL-MAT-J041W5,0,14.2,0.5172270025314085,True
DFL-MAT-J041W5,1,36.6,0.37731623393940267,False
DFL-MAT-J041W5,1,33.48,0.2523436141663122,False
DFL-MAT-J041W5,0,5.92,0.357278806153375,True
DFL-MAT-J041W5,0,22.2,0.40686838275239756,True
DFL-MAT-J041W5,1,23.6,0.25627170046064845,False
DFL-MAT-J041W5,1,2.84,0.5876543374216172,False
DFL-MAT-J041W5,0,45.36,0.4867591962861065,True
DFL-MAT-J041W5,0,7.96,0.4466565108333689,True
DFL-MAT-J041W5,1,20.96,0.23084916527338892,False
DFL-MAT-J041W5,0,36.88,0.5037242054966399,True
DFL-MAT-J041W5,1,14.08,0.4620041753170627,False
DFL-MAT-J041W5,0,3.28,0.40159630915883876,True
DFL-MAT-J041W5,1,38.08,0.31268674046952294,False
DFL-MAT-J041W5,1,6.16,0.5402403339615852,False
DFL-MAT-J041W5,0,12.24,0.3754049899270841,True
DFL-MAT-J041W5,1,0.8,0.4784404659844528,False
DFL-MAT-J041W5,0,10.12,0.4302938771263728,True
DFL-MAT-J041W5,1,8.88,0.3553353102506551,False
DFL-MAT-J041W5,1,5.8,0.28584295626070166,False
DFL-MAT-J041W5,1,33.68,0.4335444529634373,False
DFL-MAT-J041W5,0,4.44,0.5181070024269382,True
DFL-MAT-J041W5,1,45.56,0.5837312710430467,False
DFL-MAT-J041WE,1,3.6,0.5027554466451313,True
DFL-MAT-J041WE,0,41.28,0.3594812117019439,False
DFL-MAT-J041WE,1,3.28,0.334510182394718,True
DFL-MAT-J041WE,0,9.44,0.27758281712770777,False
DFL-MAT-J041WE,1,34.4,,True
DFL-MAT-J041WE,1,8.2,0.4989642733073591,True
DFL-MAT-J041WE,0,58.6,0.23592090577060912,False
DFL-MAT-J041WE,1,7.12,0.47283725338741533,True
DFL-MAT-J041WE,1,7.08,0.4301593768684031,True
DFL-MAT-J041WE,0,2.72,0.5100889048098749,False
DFL-MAT-J041WE,1,1.12,0.3280633685763608,True
DFL-MAT-J041WE,0,16.12,0.49610353275530006,False
DFL-MAT-J041WE,1,6.6,0.46022142163811236,True
DFL-MAT-J041WE,1,3.68,,True
DFL-MAT-J041WE,0,15.6,0.23961484394711294,False
DFL-MAT-J041WE,1,11.84,0.3520797593045734,True
DFL-MAT-J041WE,1,11.56,0.21340393484000422,True
DFL-MAT-J041WE,1,57.2,0.41798593076753576,True
DFL-MAT-J041WE,0,56.32,0.3639362359189026,False
DFL-MAT-J041WE,1,13.44,0.530067967507607,True
DFL-MAT-J041WE,0,17.36,0.3021009323545167,False
DFL-MAT-J041WE,0,7.36,0.2880205430193084,False
DFL-MAT-J041WE,1,10.56,0.5510447643409209,True
DFL-MAT-J041WE,0,8.6,0.3692804711064136,False
DFL-MAT-J041WE,1,4.84,0.47639976211544144,True
DFL-MAT-J041WE,1,5.28,0.4586164718502513,True
DFL-MAT-J041WE,0,13.68,0.4918115191384457,False
DFL-MAT-J041WE,1,6.64,0.49072123857695504,True
DFL-MAT-J041WE,0,45.92,0.3276877277918561,False
DFL-MAT-J041WE,0,1.36,0.4669448169303234,False
DFL-MAT-J041WE,1,14.56,0.29195998126642175,True
DFL-MAT-J041WE,0,4.72,0.4656716422612471,False
DFL-MAT-J041WE,1,15.92,0.3148905573389,True
DFL-MAT-J041WE,1,5.6,,True
DFL-MAT-J041WE,0,14.72,0.5249299890140875,False
DFL-MAT-J041WE,1,5.08,0.4044310099621331,True
DFL-MAT-J041WE,0,50.04,0.5343544619556629,False
DFL-MAT-J041WE,0,37.52,0.6560304118138459,False
DFL-MAT-J041WE,0,2.56,0.27766493701002726,False
DFL-MAT-J041WE,1,5.96,,True
DFL-MAT-J041WE,0,39.2,,False
DFL-MAT-J041WE,1,34.76,0.5335879112946295,True
DFL-MAT-J041WE,0,53.32,0.5504022828714247,False
DFL-MAT-J041WE,1,3.96,0.5198982781360796,True
DFL-MAT-J041WE,0,8.48,0.5070298454167891,False
DFL-MAT-J041WE,1,17.44,0.4055532492053328,True
DFL-MAT-J041WE,0,4.68,0.39874561763416655,False
DFL-MAT-J041WE,1,20.44,0.5982133043038755,True
DFL-MAT-J041WE,1,17.96,0.2646311260786501,True
DFL-MAT-J041WE,0,0.28,0.4756677347392009,False
DFL-MAT-J041WE,1,12.88,0.5816965853740432,True
DFL-MAT-J041WE,0,7.44,0.5570409814573065,False
DFL-MAT-J041WE,1,6.56,0.290595647035985,True
DFL-MAT-J041WE,0,41.12,0.4221201270362011,False
DFL-MAT-J041WN,0,10.72,0.3498112725966678,True
DFL-MAT-J041WN,1,10.8,0.4426898015013072,False
DFL-MAT-J041WN,0,23.4,0.5323655777030111,True
DFL-MAT-J041WN,0,6.96,0.33768045368257393,True
DFL-MAT-J041WN,1,5.04,0.3033663498866622,False
DFL-MAT-J041WN,0,40.84,0.32899281160943267,True
DFL-MAT-J041WN,0,35.8,0.32258551078618564,True
DFL-MAT-J041WN,0,44.28,0.225412899745218,True
DFL-MAT-J041WN,1,11.64,0.49705008342757084,False
DFL-MAT-J041WN,1,56.92,0.3113176661702527,False
DFL-MAT-J041WN,1,6.6,,False
DFL-MAT-J041WN,0,7.64,0.5293112127453268,True
DFL-MAT-J041WN,1,38.2,0.4753475812933514,False
DFL-MAT-J041WN,0,1.44,0.6198438731439749,True
DFL-MAT-J041WN,1,15.96,0.4785271157681268,False
DFL-MAT-J041WN,0,1.8,0.27620276225783164,True
DFL-MAT-J041WN,1,28.36,0.4590985280961825,False
DFL-MAT-J041WN,1,18.6,0.35443987860683346,False
DFL-MAT-J041WN,1,10.44,0.5236496217160521,False
DFL-MAT-J041WN,0,9.16,0.2513260224463433,True
DFL-MAT-J041WN,1,7.84,0.44392417694789027,False
DFL-MAT-J041WN,0,11.2,0.3625242967587232,True
DFL-MAT-J041WN,1,6.2,0.38477993952274225,False
DFL-MAT-J041WN,0,58.2,0.27329881254606825,True
DFL-MAT-J041WN,0,32.12,0.23765310866525505,True
DFL-MAT-J041WN,1,13.64,0.37899960751894063,False
DFL-MAT-J041WN,0,23.36,0.5470711349297531,True
DFL-MAT-J041WN,1,18.92,0.4310762029546624,False
DFL-MAT-J041WN,1,7.76,0.35764134490623367,False
DFL-MAT-J041WN,0,22.92,0.23916137773298804,True
DFL-MAT-J041WN,1,2.4,0.4952785999492324,False
DFL-MAT-J041WN,0,26.8,0.3556693846852252,True
DFL-MAT-J041WN,0,22.04,0.22960537903581021,True
DFL-MAT-J041WN,0,21.28,,True
DFL-MAT-J041WN,1,5.4,0.3576119452920848,False
DFL-MAT-J041WN,0,12.32,0.5834392259025982,True
DFL-MAT-J041WN,1,31.88,0.3287039234233609,False
DFL-MAT-J041WN,1,38.96,0.5035657062249559,False
DFL-MAT-J041WN,1,2.44,0.523640621317107,False
DFL-MAT-J041WN,0,19.16,0.5800637002004205,True
DFL-MAT-J041WN,1,19.4,0.32592460829288133,False
DFL-MAT-J041WN,0,7.92,0.22031276854845017,True
DFL-MAT-J041WN,1,27.4,0.253096317933771,False
DFL-MAT-J041WN,0,41.76,0.3091511049073527,True
DFL-MAT-J041WN,0,16.6,0.3863859896968099,True
DFL-MAT-J041WN,1,7.88,0.4725137872482065,False
DFL-MAT-J041WN,0,32.12,0.4562121738312615,True
DFL-MAT-J041WN,0,9.68,0.38646015813029555,True
DFL-MAT-J041WN,1,17.56,0.4464147957113906,False
DFL-MAT-J041WN,0,57.72,0.5078308665770291,True
DFL-MAT-J041WN,0,40.04,0.2632223757899323,True
DFL-MAT-J041WN,1,1.36,0.543353945779886,False
DFL-MAT-J041WN,0,15.28,0.4275688811411115,True
DFL-MAT-J041WN,0,4.68,0.3292853110258221,True
DFL-MAT-J041WN,1,27.08,0.5323592675566481,False
DFL-MAT-J041WN,0,29.12,0.2888013942853698,True
DFL-MAT-J041WN,0,20.52,0.25962665360502724,True
DFL-MAT-J041WN,1,3.48,0.5017954423321993,False
DFL-MAT-J041WN,0,30.08,0.4905733106076135,True
DFL-MAT-J041WN,0,28.28,0.27281199037026643,True
DFL-MAT-J041WN,1,48.88,0.2992389511852757,False
DFL-MAT-J041WN,0,10.56,0.31451385138437205,True
DFL-MAT-J041WN,1,22.32,0.5405242397232963,False
DFL-MAT-J041WN,1,10.36,0.2295026290851462,False
DFL-MAT-J041WN,0,10.04,0.35278777907905073,True
DFL-MAT-J041WN,0,3.72,0.3523727872590503,True
DFL-MAT-J041WN,1,15.08,0.41614301652436636,False
DFL-MAT-J041WN,0,7.6,0.5384657145052494,True
DFL-MAT-J041WN,1,7.12,0.41970031793471724,False
DFL-MAT-J041WN,0,9.16,0.32728317416607156,True
DFL-MAT-J041WN,1,35.48,0.36592784963405894,False
DFL-MAT-J041WN,1,35.12,0.5068256345883562,False
DFL-MAT-J041WN,1,5.96,0.36779723275454357,False
DFL-MAT-J041WN,1,6.08,0.4049829403420834,False
DFL-MAT-J041WN,1,10.96,0.4948103351332233,False
DFL-MAT-J041WN,0,3.56,0.299988066491128,True
DFL-MAT-J041WN,0,20.12,0.31836950397019254,True
DFL-MAT-J041WN,1,38.36,0.509007006847027,False
DFL-MAT-J041WN,0,15.72,0.3179886098129002,True
DFL-MAT-J041WN,1,58.04,0.5150888407180589,False
DFL-MAT-J041WN,0,46.88,0.3698369286162709,True
DFL-MAT-J041WN,1,37.52,0.3573624888018137,False
DFL-MAT-J041WN,0,3.52,0.38275051754486905,True
DFL-MAT-J041WN,1,58.36,0.2947511485510259,False
DFL-MAT-J041WN,0,6.08,0.5193398117327939,True
DFL-MAT-J041WN,0,6.72,0.39027766693166965,True
DFL-MAT-J041WN,1,19.0,0.4694407421224653,False
DFL-MAT-J041WN,0,7.0,0.33373669589100813,True
DFL-MAT-J041WT,1,10.36,0.37030871095219364,True
DFL-MAT-J041WT,0,7.68,0.4539254240199053,False
DFL-MAT-J041WT,1,26.32,0.5841670690859183,True
DFL-MAT-J041WT,1,28.2,0.3128470785854915,True
DFL-MAT-J041WT,0,10.88,,False
DFL-MAT-J041WT,1,1.76,0.5637355852718307,True
DFL-MAT-J041WT,0,14.36,0.40458265106018093,False
DFL-MAT-J041WT,1,4.0,0.3811705306850655,True
DFL-MAT-J041WT,1,46.04,0.38342706694893813,True
DFL-MAT-J041WT,0,7.8,0.351427327784621,False
DFL-MAT-J041WT,1,54.88,0.5322958285105881,True
DFL-MAT-J041WT,0,11.04,,False
DFL-MAT-J041WT,1,4.36,0.4995681176945832,True
DFL-MAT-J041WT,0,44.4,0.3120372775310928,False
DFL-MAT-J041WT,1,5.8,0.5283803052708886,True
DFL-MAT-J041WT,0,38.68,0.39709689866983117,False
DFL-MAT-J041WT,1,0.92,0.3580138745305755,True
DFL-MAT-J041WT,0,56.84,0.430417834410692,False
DFL-MAT-J041WT,0,8.68,0.4530559627953592,False
DFL-MAT-J041WT,1,38.48,0.2121949644287574,True
DFL-MAT-J041WT,0,6.36,0.37527304215311924,False
DFL-MAT-J041WT,1,30.04,0.6328499637305,True
DFL-MAT-J041WT,1,15.12,0.3007167088693225,True
DFL-MAT-J041WT,0,24.96,0.564161654645244,False
DFL-MAT-J041WT,1,13.28,0.3330470749981414,True
DFL-MAT-J041WT,0,47.16,0.4950837541369758,False
DFL-MAT-J041WT,1,22.88,0.38608465404592285,True
DFL-MAT-J041WT,0,3.92,0.47511560213925624,False
DFL-MAT-J041WT,0,11.4,0.5296375812485069,False
DFL-MAT-J041WT,1,28.72,0.2066019498360734,True
DFL-MAT-J041WT,1,3.56,0.4754540275126007,True
DFL-MAT-J041WT,0,58.68,0.38864385993757367,False
DFL-MAT-J041WT,0,39.76,0.4583188358444806,False
DFL-MAT-J041WT,1,0.12,0.35394414071830216,True
DFL-MAT-J041WT,0,32.08,0.2594859070085966,False
DFL-MAT-J041WT,1,17.72,0.3029487707667516,True
DFL-MAT-J041WT,0,15.72,0.2506852972040726,False
DFL-MAT-J041WT,1,20.64,0.2749127291164535,True
DFL-MAT-J041WT,0,24.16,0.28903358621259595,False
DFL-MAT-J041WT,1,26.76,0.2887924536982948,True
DFL-MAT-J041WT,1,8.04,0.5742998512092347,True
DFL-MAT-J041WT,0,58.16,0.2616666908751725,False
DFL-MAT-J041WT,0,11.48,0.23740976320460663,False
DFL-MAT-J041WT,1,42.16,0.3355096694038154,True
DFL-MAT-J041WT,1,22.0,,True
DFL-MAT-J041WT,0,8.72,0.33252714939249856,False
DFL-MAT-J041WT,1,30.84,0.2526646466242582,True
DFL-MAT-J041WT,0,7.68,0.34960602540667246,False
DFL-MAT-J041WT,1,10.52,0.4830095768085914,True
DFL-MAT-J041WT,0,7.0,0.2654950786570232,False
DFL-MAT-J041WT,1,46.88,0.29207563322636093,True
DFL-MAT-J041WT,0,31.52,0.5133123560076928,False
DFL-MAT-J041WT,0,7.6,0.4591778193828842,False
DFL-MAT-J041WT,1,12.32,0.5950985654729084,True
DFL-MAT-J041WT,0,21.8,0.26118457819447544,False
DFL-MAT-J041WT,1,16.92,0.26893758467188994,True
DFL-MAT-J041WT,0,3.68,0.36964724467079574,False
DFL-MAT-J041WT,1,54.56,0.526746701163316,True
DFL-MAT-J041WT,1,32.24,0.5168841060960139,True
DFL-MAT-J041WT,0,31.68,0.45146469694868746,False
DFL-MAT-J041WT,1,10.6,0.34797665911969283,True
DFL-MAT-J041WT,0,42.88,0.34921595555369533,False
DFL-MAT-J041WT,1,8.76,0.3937663321323066,True
DFL-MAT-J041WT,0,3.0,0.4725943953626611,False
DFL-MAT-J041WT,1,9.52,0.3538874205360039,True
DFL-MAT-J041WT,0,2.04,0.4505685048238692,False
DFL-MAT-J041WT,1,2.12,0.6306484205312348,True
DFL-MAT-J041WT,0,5.16,0.4641136700321913,False
DFL-MAT-J041WT,1,4.0,0.6064242821725931,True
DFL-MAT-J041WT,1,4.96,0.38059952918984896,True
DFL-MAT-J041WT,0,55.16,0.2880717674050048,False
DFL-MAT-J041WT,0,43.6,0.47596761964928547,False
DFL-MAT-J041WT,0,9.32,0.4366869789524115,False
DFL-MAT-J041WT,1,50.72,0.41416691452303384,True
DFL-MAT-J041WT,0,5.28,0.48284422056363835,False
DFL-MAT-J041WT,1,2.36,0.4101104258351606,True
DFL-MAT-J041WT,0,16.24,0.43851482724961777,False
DFL-MAT-J041WT,1,33.12,0.3603242152386628,True
DFL-MAT-J041X5,1,4.88,0.5082724033104113,False
DFL-MAT-J041X5,0,35.76,0.5211437808290983,True
DFL-MAT-J041X5,0,23.72,0.48174600597035,True
DFL-MAT-J041X5,0,9.0,0.4321734948663454,True
DFL-MAT-J041X5,1,11.52,0.3097910691774274,False
DFL-MAT-J041X5,0,9.52,0.4356724457375989,True
DFL-MAT-J041X5,1,12.56,0.2880731700152026,False
DFL-MAT-J041X5,0,26.68,0.5327227257862133,True
DFL-MAT-J041X5,1,3.68,0.47845702982108773,False
DFL-MAT-J041X5,0,38.16,0.27372984039343373,True
DFL-MAT-J041X5,1,11.68,0.4144590695593877,False
DFL-MAT-J041X5,1,4.08,,False
DFL-MAT-J041X5,0,41.96,0.45195136922926327,True
DFL-MAT-J041X5,0,6.28,0.47631505708123023,True
DFL-MAT-J041X5,0,49.8,0.5732040780832824,True
DFL-MAT-J041X5,0,5.16,0.4118279844751072,True
DFL-MAT-J041X5,1,8.16,0.3053522132850305,False
DFL-MAT-J041X5,0,15.6,0.28086118926994014,True
DFL-MAT-J041X5,1,35.48,0.3923603200331992,False
DFL-MAT-J041X5,1,38.56,0.6088103936831996,False
DFL-MAT-J041X5,0,33.0,0.39021709667016946,True
DFL-MAT-J041X5,1,27.84,0.34755780561526045,False
DFL-MAT-J041X5,1,6.68,0.4225134431890041,False
DFL-MAT-J041X5,1,10.68,0.22842855970614462,False
DFL-MAT-J041X5,0,32.32,0.48273621073951245,True
DFL-MAT-J041X5,1,18.48,0.5860061662525433,False
DFL-MAT-J041X5,0,2.88,0.48376295435637273,True
DFL-MAT-J041X5,1,23.44,0.3755823387833901,False
DFL-MAT-J041X5,0,5.6,0.37212869385274,True
DFL-MAT-J041X5,1,35.68,0.6300325944237646,False
DFL-MAT-J041X5,1,15.24,0.39893572892552914,False
DFL-MAT-J041X5,0,40.68,0.43341773732508987,True
DFL-MAT-J041X5,1,13.36,0.4789430156108598,False
DFL-MAT-J041X5,1,50.0,0.4781690527088777,False
DFL-MAT-J041X5,1,9.12,0.2847922230336297,False
DFL-MAT-J041X5,0,53.6,,True
DFL-MAT-J041X5,1,7.72,0.5882252333566379,False
DFL-MAT-J041X5,0,0.92,0.490690169654434,True
DFL-MAT-J041X5,1,0.08,0.4944446421677588,False
DFL-MAT-J041X5,0,3.32,0.4106204942215961,True
DFL-MAT-J041X5,1,6.72,0.3249041704262613,False
DFL-MAT-J041X5,0,5.08,0.5354078075006307,True
DFL-MAT-J041X5,1,31.52,0.5702176330444598,False
DFL-MAT-J041X5,0,2.92,,True
DFL-MAT-J041X5,1,7.76,0.3389450938063319,False
DFL-MAT-J041X5,1,6.44,0.460581393734791,False
DFL-MAT-J041X5,0,44.44,0.3057230940647772,True
DFL-MAT-J041X5,1,4.64,0.4960546644560702,False
DFL-MAT-J041X5,0,15.48,0.4423442333462351,True
DFL-MAT-J041X5,1,37.68,0.4750971478191182,False
DFL-MAT-J041X5,1,3.12,0.5604673366993181,False
DFL-MAT-J041X5,0,38.36,0.3200925326703453,True
DFL-MAT-J041X5,0,11.36,0.3701458758100138,True
DFL-MAT-J041X5,1,5.88,,False
DFL-MAT-J041X5,0,26.32,0.5697551111833677,True
DFL-MAT-J041X5,1,12.68,0.3217254109926988,False
DFL-MAT-J041X5,0,14.76,0.29754445448701233,True
DFL-MAT-J041X5,1,13.08,0.21477993146972252,False
DFL-MAT-J041X5,0,29.6,0.5392664562552121,True
DFL-MAT-J041X5,1,47.6,0.5643127501513399,False
DFL-MAT-J041X5,0,2.6,0.5045029165191297,True
DFL-MAT-J041X5,1,9.32,0.580526977643106,False
DFL-MAT-J041X5,1,11.76,0.7245265966000531,False
DFL-MAT-J041X5,1,3.76,0.41283874795870423,False
DFL-MAT-J041X5,1,23.72,0.48227449233217773,False
DFL-MAT-J041X5,0,7.8,0.34128518399718183,True
DFL-MAT-J041X5,1,30.76,0.40291396359153225,False
DFL-MAT-J041X5,0,32.68,0.5676023032393687,True
DFL-MAT-J041X5,1,27.76,0.48835997518047053,False
DFL-MAT-J041X5,0,42.92,0.22868077810860096,True
DFL-MAT-J041X5,0,3.48,0.3637831579478617,True
DFL-MAT-J041X5,1,36.0,0.4805566544022378,False
DFL-MAT-J041X5,0,18.6,0.2871416467803026,True
DFL-MAT-J041X5,1,0.8,0.47892645813478885,False
DFL-MAT-J041X5,0,26.6,0.5215512516676057,True
DFL-MAT-J041X5,1,7.6,0.5700791114042476,False
DFL-MAT-J041X5,0,16.4,0.3191960215070714,True
DFL-MAT-J041X5,1,3.24,0.5147843253782655,False
DFL-MAT-J041X5,0,5.08,0.4941354305304272,True
DFL-MAT-J041X5,0,25.44,0.26308619806666694,True
DFL-MAT-J041X5,0,31.12,0.4460079210024647,True
DFL-MAT-J041X5,1,5.16,0.5042224807061704,False
DFL-MAT-J041X5,0,53.4,0.30947878084164726,True
DFL-MAT-J041X5,0,31.44,0.5276257748731938,True
DFL-MAT-J041X5,1,7.68,0.5561715407970333,False
DFL-MAT-J041XE,1,30.68,0.47504759167349914,False
DFL-MAT-J041XE,0,3.04,0.3960019301629029,True
DFL-MAT-J041XE,0,30.28,0.4178383033779909,True
DFL-MAT-J041XE,0,18.44,0.4057503605148816,True
DFL-MAT-J041XE,1,6.44,0.2996561742799029,False
DFL-MAT-J041XE,0,13.0,0.3884046898553106,True
DFL-MAT-J041XE,0,9.56,0.32960404373281227,True
DFL-MAT-J041XE,1,29.6,0.4492768060547116,False
DFL-MAT-J041XE,1,16.12,,False
DFL-MAT-J041XE,0,2.2,0.5678620118553908,True
DFL-MAT-J041XE,1,38.0,0.33704585170260487,False
DFL-MAT-J041XE,1,6.28,0.3102293322439398,False
DFL-MAT-J041XE,0,26.76,0.39741703603529394,True
DFL-MAT-J041XE,1,30.04,0.4115861941388379,False
DFL-MAT-J041XE,0,59.12,0.5286344217422544,True
DFL-MAT-J041XE,0,24.48,0.5032442895171514,True
DFL-MAT-J041XE,1,39.72,0.27241950327356496,False
DFL-MAT-J041XE,0,20.28,0.28301726342009353,True
DFL-MAT-J041XE,0,4.36,0.3438301510209507,True
DFL-MAT-J041XE,1,38.76,0.5021977005105249,False
DFL-MAT-J041XE,1,9.4,0.42980325802737096,False
DFL-MAT-J041XE,0,31.84,0.3637060921559087,True
DFL-MAT-J041XE,1,2.4,0.38368502363317875,False
DFL-MAT-J041XE,0,46.68,0.39348528284020834,True
DFL-MAT-J041XE,0,2.12,0.5038415529311395,True
DFL-MAT-J041XE,1,10.28,0.45835089511785077,False
DFL-MAT-J041XE,0,9.2,0.48733745813947743,True
DFL-MAT-J041XE,1,17.04,0.273287323524478,False
DFL-MAT-J041XE,0,17.44,,True
DFL-MAT-J041XE,1,13.44,0.5471128385415814,False
DFL-MAT-J041XE,1,12.84,0.531665107727658,False
DFL-MAT-J041XE,0,7.56,,True
DFL-MAT-J041XE,1,28.12,0.4240217191120604,False
DFL-MAT-J041XE,1,11.12,,False
DFL-MAT-J041XE,0,9.08,0.4165067427725872,True
DFL-MAT-J041XE,0,18.84,0.2418230759509098,True
DFL-MAT-J041XE,1,41.84,0.48697690405717814,False
DFL-MAT-J041XE,1,53.96,0.3024883003443454,False
DFL-MAT-J041XE,0,54.92,0.2783740031956665,True
DFL-MAT-J041XE,0,23.68,0.27556107420311,True
DFL-MAT-J041XE,1,0.28,0.6537147331940822,False
DFL-MAT-J041XE,0,8.8,0.45852495473377997,True
DFL-MAT-J041XE,1,28.48,0.331179036244371,False
DFL-MAT-J041XE,0,35.64,0.491968977286658,True
DFL-MAT-J041XE,1,7.44,0.5169394366649381,False
DFL-MAT-J041XE,0,17.56,0.4220365423771968,True
DFL-MAT-J041XE,1,7.76,0.3365743460138469,False
DFL-MAT-J041XE,0,5.84,0.3173012883259111,True
DFL-MAT-J041XE,1,7.68,0.27458117714804237,False
DFL-MAT-J041XE,0,33.6,0.1890102430781572,True
DFL-MAT-J041XE,1,30.2,0.2705751193695538,False
DFL-MAT-J041XE,0,14.32,0.3669288670587125,True
DFL-MAT-J041XE,1,5.6,0.4610387099981117,False
DFL-MAT-J041XE,0,17.92,0.3511299676807844,True
DFL-MAT-J041XE,1,0.68,0.284551592587265,False
DFL-MAT-J041XE,0,0.4,0.5932126063634363,True
DFL-MAT-J041XE,1,38.48,0.38445491885105393,False
DFL-MAT-J041XE,0,17.08,0.36514437444569126,True
DFL-MAT-J041XE,1,9.04,0.46665964971738155,False
DFL-MAT-J041XE,0,4.4,0.4690451336087202,True
DFL-MAT-J041XE,1,48.08,0.4619198918836508,False
DFL-MAT-J041XE,1,11.6,0.40628441478960275,False
DFL-MAT-J041XE,1,33.72,0.3688589845079347,False
DFL-MAT-J041XE,0,7.24,0.3765712463498216,True
DFL-MAT-J041XE,1,48.68,0.2904342786291197,False
DFL-MAT-J041XE,1,2.8,0.2969396484314042,False
DFL-MAT-J041XE,0,20.8,0.3589450460851212,True
DFL-MAT-J041XE,1,2.84,0.4153700229312493,False
DFL-MAT-J041XE,0,25.36,0.4765737360303283,True
DFL-MAT-J041XE,0,26.6,0.2797849210638966,True
DFL-MAT-J041XE,0,24.96,0.2530967227123866,True
DFL-MAT-J041XE,1,47.16,0.39566821636757815,False
DFL-MAT-J041XE,0,0.16,0.5577554644040513,True
DFL-MAT-J041XE,1,6.76,0.2746004553479803,False
DFL-MAT-J041XE,0,2.0,0.4127509267295996,True
DFL-MAT-J041XE,1,49.84,0.45914302727033585,False
DFL-MAT-J041XE,1,5.12,0.2641423274565052,False
DFL-MAT-J041XE,0,42.92,0.20550945446768737,True
DFL-MAT-J041XE,1,14.36,0.5162156507129386,False
DFL-MAT-J041XN,0,32.36,0.5031375429694502,False
DFL-MAT-J041XN,0,2.64,0.5175028609743173,False
DFL-MAT-J041XN,1,28.24,0.4880668053528051,True
DFL-MAT-J041XN,0,2.52,0.3824736647130971,False
DFL-MAT-J041XN,1,31.88,0.3959036239464915,True
DFL-MAT-J041XN,0,2.72,0.41275861012957266,False
DFL-MAT-J041XN,1,7.12,0.3401841767439355,True
DFL-MAT-J041XN,0,48.36,0.39316892252461805,False
DFL-MAT-J041XN,1,2.08,0.3637495835925468,True
DFL-MAT-J041XN,0,26.56,0.43114643387523777,False
DFL-MAT-J041XN,1,18.56,0.2674935105295657,True
