match_id,team,restart_type,TPR
DFL-MAT-J041UN,0,throw_in,0.3555059544841393
DFL-MAT-J041UN,0,throw_in,0.3974048912285429
DFL-MAT-J041UN,0,throw_in,0.3008747670177425
DFL-MAT-J041UN,0,throw_in,0.3343874444110229
DFL-MAT-J041UN,0,throw_in,0.2657512272005956
DFL-MAT-J041UN,0,throw_in,0.2437196955418615
DFL-MAT-J041UN,0,throw_in,0.2598886138317249
DFL-MAT-J041UN,0,throw_in,0.2869144697684301
DFL-MAT-J041UN,0,throw_in,0.3128228110267115
DFL-MAT-J041UN,0,throw_in,0.3398426611983126
DFL-MAT-J041UN,0,throw_in,0.3316144365948901
DFL-MAT-J041UN,0,throw_in,0.3918318224095243
DFL-MAT-J041UN,1,goal_kick,0.25935740322155
DFL-MAT-J041UN,1,goal_kick,0.2866865900584341
DFL-MAT-J041UN,1,goal_kick,0.2728397598444274
DFL-MAT-J041UN,1,goal_kick,0.3205294732618496
DFL-MAT-J041UN,0,throw_in,0.3267341774722048
DFL-MAT-J041UN,0,throw_in,0.3112003910451931
DFL-MAT-J041UN,0,throw_in,0.337677828706374
DFL-MAT-J041UN,0,throw_in,0.3612258863250949
DFL-MAT-J041UN,0,throw_in,0.3370422584957564
DFL-MAT-J041UN,0,throw_in,0.3919590165045318
DFL-MAT-J041UN,0,throw_in,0.3311928160543687
DFL-MAT-J041UN,0,throw_in,0.3884481602561977
DFL-MAT-J041UN,0,throw_in,0.461658045272553
DFL-MAT-J041UN,0,throw_in,0.4416708280020992
DFL-MAT-J041UN,1,throw_in,0.3251281078721837
DFL-MAT-J041UN,1,throw_in,0.3563061597363622
DFL-MAT-J041UN,1,throw_in,0.3650608147893841
DFL-MAT-J041UN,1,throw_in,0.3445401853631979
DFL-MAT-J041UN,1,throw_in,0.2989438240779657
DFL-MAT-J041UN,1,goal_kick,0.3310713157006574
DFL-MAT-J041UN,1,goal_kick,0.3640886316012275
DFL-MAT-J041UN,0,throw_in,0.3790352448682747
DFL-MAT-J041UN,0,throw_in,0.3605555746390135
DFL-MAT-J041UN,0,throw_in,0.386629939377686
DFL-MAT-J041UN,0,throw_in,0.3392786315214448
DFL-MAT-J041UN,0,throw_in,0.2610551551258524
DFL-MAT-J041UN,0,throw_in,0.330317042244551
DFL-MAT-J041UN,0,throw_in,0.3069109082270569
DFL-MAT-J041UN,0,throw_in,0.3154404832070812
DFL-MAT-J041UN,0,throw_in,0.2900354574614565
DFL-MAT-J041UN,0,throw_in,0.3885537619884293
DFL-MAT-J041UN,0,throw_in,0.4396104053299196
DFL-MAT-J041UN,0,throw_in,0.4160165820432125
DFL-MAT-J041UN,0,throw_in,0.4996082141417013
DFL-MAT-J041UN,0,throw_in,0.4615607846485483
DFL-MAT-J041UN,1,goal_kick,0.2520041121706151
DFL-MAT-J041UN,1,goal_kick,0.3062604762234264
DFL-MAT-J041UN,1,corner,0.4232570887515148
DFL-MAT-J041UN,1,corner,0.3770690442471272
DFL-MAT-J041UN,0,corner,0.506935387969373
DFL-MAT-J041UN,0,corner,0.4054708107810561
DFL-MAT-J041UN,0,corner,0.4108541622196003
DFL-MAT-J041UN,0,corner,0.4724984118984254
DFL-MAT-J041UN,0,corner,0.2597001405206953
DFL-MAT-J041UN,0,goal_kick,0.2243275691749771
DFL-MAT-J041UN,0,goal_kick,0.2628631110872518
DFL-MAT-J041UN,0,goal_kick,0.2887463058465677
DFL-MAT-J041UN,0,goal_kick,0.2718988730901562
DFL-MAT-J041UN,0,goal_kick,0.2575454804852927
DFL-MAT-J041UN,1,goal_kick,0.3384753442472221
DFL-MAT-J041UN,1,goal_kick,0.3912657549139353
DFL-MAT-J041UN,0,throw_in,0.4063168004854962
DFL-MAT-J041UN,0,throw_in,0.3910233803532006
DFL-MAT-J041UN,0,throw_in,0.3713107284311659
DFL-MAT-J041UN,0,throw_in,0.3673469282828664
DFL-MAT-J041UN,0,throw_in,0.3159287855026314
DFL-MAT-J041UN,1,throw_in,0.3001811893995568
DFL-MAT-J041UN,1,throw_in,0.3577209834875201
DFL-MAT-J041UN,1,throw_in,0.3500714535160388
DFL-MAT-J041UN,1,throw_in,0.4235009072987318
DFL-MAT-J041UN,0,throw_in,0.3641496899623392
DFL-MAT-J041UN,0,throw_in,0.3510314863720702
DFL-MAT-J041UN,0,throw_in,0.3712971741353286
DFL-MAT-J041UN,0,throw_in,0.347315277663626
DFL-MAT-J041UN,0,throw_in,0.3594724202320231
DFL-MAT-J041UN,1,goal_kick,0.3231857583467156
DFL-MAT-J041UN,1,goal_kick,0.2301807154288072
DFL-MAT-J041UN,1,goal_kick,0.4071033524547321
DFL-MAT-J041UN,1,goal_kick,0.3862069772568219
DFL-MAT-J041UN,1,goal_kick,0.4536108353363236
DFL-MAT-J041UN,1,throw_in,0.3608788584288314
DFL-MAT-J041UN,1,throw_in,0.3368217833156617
DFL-MAT-J041UN,1,throw_in,0.3289640203717029
DFL-MAT-J041UN,1,throw_in,0.3724518969313149
DFL-MAT-J041UN,1,throw_in,0.3983301697795974
DFL-MAT-J041UN,0,throw_in,0.3212791048390417
DFL-MAT-J041UN,0,throw_in,0.2236446586474067
DFL-MAT-J041UN,0,throw_in,0.2349357007107106
DFL-MAT-J041UN,0,throw_in,0.2455384573705258
DFL-MAT-J041UN,1,throw_in,0.3371595373351648
DFL-MAT-J041UN,1,throw_in,0.3871530214030131
DFL-MAT-J041UN,1,throw_in,0.2859509055825999
DFL-MAT-J041UN,1,throw_in,0.2929265188367627
DFL-MAT-J041UN,1,throw_in,0.3126627439356376
DFL-MAT-J041UN,0,throw_in,0.6877168770496102
DFL-MAT-J041UN,0,throw_in,0.5437413758325196
